code,label,chapter,billable
X67.3,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros gases y vapores: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X67.4,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros gases y vapores: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
X67.5,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros gases y vapores: comercio y areas de servicio",Causas externas de morbilidad y de mortalidad,true
X67.6,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros gases y vapores: area industrial y de la construccion",Causas externas de morbilidad y de mortalidad,true
X67.7,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros gases y vapores: granja",Causas externas de morbilidad y de mortalidad,true
X67.8,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros gases y vapores: otro lugar especificado",Causas externas de morbilidad y de mortalidad,true
X67.9,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros gases y vapores: lugar no especificado",Causas externas de morbilidad y de mortalidad,true
X68,"Envenenamiento autoinfligido intencionalmente por, y exposición a plaguicidas",Causas externas de morbilidad y de mortalidad,false
X68.0,"Envenenamiento autoinfligido intencionalmente por, y exposicion a plaguicidas: vivienda",Causas externas de morbilidad y de mortalidad,true
X68.1,"Envenenamiento autoinfligido intencionalmente por, y exposicion a plaguicidas: institucion residencial",Causas externas de morbilidad y de mortalidad,true
X68.2,"Envenenamiento autoinfligido intencionalmente por, y exposicion a plaguicidas: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X68.3,"Envenenamiento autoinfligido intencionalmente por, y exposicion a plaguicidas: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X68.4,"Envenenamiento autoinfligido intencionalmente por, y exposicion a plaguicidas: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
X68.5,"Envenenamiento autoinfligido intencionalmente por, y exposicion a plaguicidas: comercio y areas de servicio",Causas externas de morbilidad y de mortalidad,true
X68.6,"Envenenamiento autoinfligido intencionalmente por, y exposicion a plaguicidas: area industrial y de la construccion",Causas externas de morbilidad y de mortalidad,true
X68.7,"Envenenamiento autoinfligido intencionalmente por, y exposicion a plaguicidas: granja",Causas externas de morbilidad y de mortalidad,true
X68.8,"Envenenamiento autoinfligido intencionalmente por, y exposicion a plaguicidas: otro lugar especificado",Causas externas de morbilidad y de mortalidad,true
X68.9,"Envenenamiento autoinfligido intencionalmente por, y exposicion a plaguicidas: lugar no especificado",Causas externas de morbilidad y de mortalidad,true
X69,"Envenenamiento autoinfligido intencionalmente por, y exposición a otros productos químicos y sustancias nocivas, y los no especificados",Causas externas de morbilidad y de mortalidad,false
X69.0,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros productos quimicos y sustancias nocivas, y los no especificados: vivienda",Causas externas de morbilidad y de mortalidad,true
X69.1,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros productos quimicos y sustancias nocivas, y los no especificados: institucion residencial",Causas externas de morbilidad y de mortalidad,true
X69.2,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros productos quimicos y sustancias nocivas, y los no especificados: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X69.3,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros productos quimicos y sustancias nocivas, y los no especificados: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X69.4,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros productos quimicos y sustancias nocivas, y los no especificados: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
X69.5,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros productos quimicos y sustancias nocivas, y los no especificados: comercio y areas de servicio",Causas externas de morbilidad y de mortalidad,true
X69.6,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros productos quimicos y sustancias nocivas, y los no especificados: area industrial y de la construccion",Causas externas de morbilidad y de mortalidad,true
X69.7,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros productos quimicos y sustancias nocivas, y los no especificados: granja",Causas externas de morbilidad y de mortalidad,true
X69.8,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros productos quimicos y sustancias nocivas, y los no especificados: otro lugar especificado",Causas externas de morbilidad y de mortalidad,true
X69.9,"Envenenamiento autoinfligido intencionalmente por, y exposicion a otros productos quimicos y sustancias nocivas, y los no especificados: lugar no especificado",Causas externas de morbilidad y de mortalidad,true
X70,"Lesión autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocación",Causas externas de morbilidad y de mortalidad,false
X70.0,"Lesion autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocacion: vivienda",Causas externas de morbilidad y de mortalidad,true
X70.1,"Lesion autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocacion: institucion residencial",Causas externas de morbilidad y de mortalidad,true
X70.2,"Lesion autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocacion: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X70.3,"Lesion autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocacion: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X70.4,"Lesion autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocacion: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
X70.5,"Lesion autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocacion: comercio y areas de servicio",Causas externas de morbilidad y de mortalidad,true
X70.6,"Lesion autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocacion: area industrial y de la construccion",Causas externas de morbilidad y de mortalidad,true
X70.7,"Lesion autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocacion: granja",Causas externas de morbilidad y de mortalidad,true
X70.8,"Lesion autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocacion: otro lugar especificado",Causas externas de morbilidad y de mortalidad,true
X70.9,"Lesion autoinfligida intencionalmente por ahorcamiento, estrangulamiento o sofocacion: lugar no especificado",Causas externas de morbilidad y de mortalidad,true
X71,Lesión autoinfligida intencionalmente por ahogamiento y sumersión,Causas externas de morbilidad y de mortalidad,false
X71.0,Lesion autoinfligida intencionalmente por ahogamiento y sumersion: vivienda,Causas externas de morbilidad y de mortalidad,true
X71.1,Lesion autoinfligida intencionalmente por ahogamiento y sumersion: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X71.2,"Lesion autoinfligida intencionalmente por ahogamiento y sumersion: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X71.3,Lesion autoinfligida intencionalmente por ahogamiento y sumersion: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X71.4,Lesion autoinfligida intencionalmente por ahogamiento y sumersion: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X71.5,Lesion autoinfligida intencionalmente por ahogamiento y sumersion: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X71.6,Lesion autoinfligida intencionalmente por ahogamiento y sumersion: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X71.7,Lesion autoinfligida intencionalmente por ahogamiento y sumersion: granja,Causas externas de morbilidad y de mortalidad,true
X71.8,Lesion autoinfligida intencionalmente por ahogamiento y sumersion: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X71.9,Lesion autoinfligida intencionalmente por ahogamiento y sumersion: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X72,Lesión autoinfligida intencionalmente por disparo de arma corta,Causas externas de morbilidad y de mortalidad,false
X72.0,Lesion autoinfligida intencionalmente por disparo de arma corta: vivienda,Causas externas de morbilidad y de mortalidad,true
X72.1,Lesion autoinfligida intencionalmente por disparo de arma corta: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X72.2,"Lesion autoinfligida intencionalmente por disparo de arma corta: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X72.3,Lesion autoinfligida intencionalmente por disparo de arma corta: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X72.4,Lesion autoinfligida intencionalmente por disparo de arma corta: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X72.5,Lesion autoinfligida intencionalmente por disparo de arma corta: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X72.6,Lesion autoinfligida intencionalmente por disparo de arma corta: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X72.7,Lesion autoinfligida intencionalmente por disparo de arma corta: granja,Causas externas de morbilidad y de mortalidad,true
X72.8,Lesion autoinfligida intencionalmente por disparo de arma corta: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X72.9,Lesion autoinfligida intencionalmente por disparo de arma corta: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X73,"Lesión autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga",Causas externas de morbilidad y de mortalidad,false
X73.0,"Lesion autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga: vivienda",Causas externas de morbilidad y de mortalidad,true
X73.1,"Lesion autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga: institucion residencial",Causas externas de morbilidad y de mortalidad,true
X73.2,"Lesion autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X73.3,"Lesion autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X73.4,"Lesion autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
X73.5,"Lesion autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga: comercio y areas de servicio",Causas externas de morbilidad y de mortalidad,true
X73.6,"Lesion autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga: area industrial y de la construccion",Causas externas de morbilidad y de mortalidad,true
X73.7,"Lesion autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga: granja",Causas externas de morbilidad y de mortalidad,true
X73.8,"Lesion autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga: otro lugar especificado",Causas externas de morbilidad y de mortalidad,true
X73.9,"Lesion autoinfligida intencionalmente por disparo de rifle, escopeta y arma larga: lugar no especificado",Causas externas de morbilidad y de mortalidad,true
X74,"Lesión autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas",Causas externas de morbilidad y de mortalidad,false
X74.0,"Lesion autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas: vivienda",Causas externas de morbilidad y de mortalidad,true
X74.1,"Lesion autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas: institucion residencial",Causas externas de morbilidad y de mortalidad,true
X74.2,"Lesion autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X74.3,"Lesion autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X74.4,"Lesion autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
X74.5,"Lesion autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas: comercio y areas de servicio",Causas externas de morbilidad y de mortalidad,true
X74.6,"Lesion autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas: area industrial y de la construccion",Causas externas de morbilidad y de mortalidad,true
X74.7,"Lesion autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas: granja",Causas externas de morbilidad y de mortalidad,true
X74.8,"Lesion autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas: otro lugar especificado",Causas externas de morbilidad y de mortalidad,true
X74.9,"Lesion autoinfligida intencionalmente por disparo de otras armas de fuego, y las no especificadas: lugar no especificado",Causas externas de morbilidad y de mortalidad,true
X75,Lesión autoinfligida intencionalmente por material explosivo,Causas externas de morbilidad y de mortalidad,false
X75.0,Lesion autoinfligida intencionalmente por material explosivo: vivienda,Causas externas de morbilidad y de mortalidad,true
X75.1,Lesion autoinfligida intencionalmente por material explosivo: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X75.2,"Lesion autoinfligida intencionalmente por material explosivo: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X75.3,Lesion autoinfligida intencionalmente por material explosivo: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X75.4,Lesion autoinfligida intencionalmente por material explosivo: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X75.5,Lesion autoinfligida intencionalmente por material explosivo: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X75.6,Lesion autoinfligida intencionalmente por material explosivo: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X75.7,Lesion autoinfligida intencionalmente por material explosivo: granja,Causas externas de morbilidad y de mortalidad,true
X75.8,Lesion autoinfligida intencionalmente por material explosivo: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X75.9,Lesion autoinfligida intencionalmente por material explosivo: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X76,"Lesión autoinfligida intencionalmente por humo, fuego y llamas",Causas externas de morbilidad y de mortalidad,false
X76.0,"Lesion autoinfligida intencionalmente por humo, fuego y llamas: vivienda",Causas externas de morbilidad y de mortalidad,true
X76.1,"Lesion autoinfligida intencionalmente por humo, fuego y llamas: institucion residencial",Causas externas de morbilidad y de mortalidad,true
X76.2,"Lesion autoinfligida intencionalmente por humo, fuego y llamas: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X76.3,"Lesion autoinfligida intencionalmente por humo, fuego y llamas: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X76.4,"Lesion autoinfligida intencionalmente por humo, fuego y llamas: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
X76.5,"Lesion autoinfligida intencionalmente por humo, fuego y llamas: comercio y areas de servicio",Causas externas de morbilidad y de mortalidad,true
X76.6,"Lesion autoinfligida intencionalmente por humo, fuego y llamas: area industrial y de la construccion",Causas externas de morbilidad y de mortalidad,true
X76.7,"Lesion autoinfligida intencionalmente por humo, fuego y llamas: granja",Causas externas de morbilidad y de mortalidad,true
X76.8,"Lesion autoinfligida intencionalmente por humo, fuego y llamas: otro lugar especificado",Causas externas de morbilidad y de mortalidad,true
X76.9,"Lesion autoinfligida intencionalmente por humo, fuego y llamas: lugar no especificado",Causas externas de morbilidad y de mortalidad,true
X77,"Lesión autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes",Causas externas de morbilidad y de mortalidad,false
X77.0,"Lesion autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes: vivienda",Causas externas de morbilidad y de mortalidad,true
X77.1,"Lesion autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes: institucion residencial",Causas externas de morbilidad y de mortalidad,true
X77.2,"Lesion autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X77.3,"Lesion autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X77.4,"Lesion autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
X77.5,"Lesion autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes: comercio y areas de servicio",Causas externas de morbilidad y de mortalidad,true
X77.6,"Lesion autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes: area industrial y de la construccion",Causas externas de morbilidad y de mortalidad,true
X77.7,"Lesion autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes: granja",Causas externas de morbilidad y de mortalidad,true
X77.8,"Lesion autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes: otro lugar especificado",Causas externas de morbilidad y de mortalidad,true
X77.9,"Lesion autoinfligida intencionalmente por vapor de agua, vapores y objetos calientes: lugar no especificado",Causas externas de morbilidad y de mortalidad,true
X78,Lesión autoinfligida intencionalmente por objeto cortante,Causas externas de morbilidad y de mortalidad,false
X78.0,Lesion autoinfligida intencionalmente por objeto cortante: vivienda,Causas externas de morbilidad y de mortalidad,true
X78.1,Lesion autoinfligida intencionalmente por objeto cortante: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X78.2,"Lesion autoinfligida intencionalmente por objeto cortante: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X78.3,Lesion autoinfligida intencionalmente por objeto cortante: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X78.4,Lesion autoinfligida intencionalmente por objeto cortante: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X78.5,Lesion autoinfligida intencionalmente por objeto cortante: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X78.6,Lesion autoinfligida intencionalmente por objeto cortante: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X78.7,Lesion autoinfligida intencionalmente por objeto cortante: granja,Causas externas de morbilidad y de mortalidad,true
X78.8,Lesion autoinfligida intencionalmente por objeto cortante: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X78.9,Lesion autoinfligida intencionalmente por objeto cortante: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X79,Lesión autoinfligida intencionalmente por objeto romo o sin filo,Causas externas de morbilidad y de mortalidad,false
X79.0,Lesion autoinfligida intencionalmente por objeto romo o sin filo: vivienda,Causas externas de morbilidad y de mortalidad,true
X79.1,Lesion autoinfligida intencionalmente por objeto romo o sin filo: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X79.2,"Lesion autoinfligida intencionalmente por objeto romo o sin filo: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X79.3,Lesion autoinfligida intencionalmente por objeto romo o sin filo: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X79.4,Lesion autoinfligida intencionalmente por objeto romo o sin filo: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X79.5,Lesion autoinfligida intencionalmente por objeto romo o sin filo: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X79.6,Lesion autoinfligida intencionalmente por objeto romo o sin filo: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X79.7,Lesion autoinfligida intencionalmente por objeto romo o sin filo: granja,Causas externas de morbilidad y de mortalidad,true
X79.8,Lesion autoinfligida intencionalmente por objeto romo o sin filo: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X79.9,Lesion autoinfligida intencionalmente por objeto romo o sin filo: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X80,Lesión autoinfligida intencionalmente al saltar desde un lugar elevado,Causas externas de morbilidad y de mortalidad,false
X80.0,Lesion autoinfligida intencionalmente al saltar desde un lugar elevado: vivienda,Causas externas de morbilidad y de mortalidad,true
X80.1,Lesion autoinfligida intencionalmente al saltar desde un lugar elevado: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X80.2,"Lesion autoinfligida intencionalmente al saltar desde un lugar elevado: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X80.3,Lesion autoinfligida intencionalmente al saltar desde un lugar elevado: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X80.4,Lesion autoinfligida intencionalmente al saltar desde un lugar elevado: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X80.5,Lesion autoinfligida intencionalmente al saltar desde un lugar elevado: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X80.6,Lesion autoinfligida intencionalmente al saltar desde un lugar elevado: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X80.7,Lesion autoinfligida intencionalmente al saltar desde un lugar elevado: granja,Causas externas de morbilidad y de mortalidad,true
X80.8,Lesion autoinfligida intencionalmente al saltar desde un lugar elevado: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X80.9,Lesion autoinfligida intencionalmente al saltar desde un lugar elevado: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X81,Lesión autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento,Causas externas de morbilidad y de mortalidad,false
X81.0,Lesion autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento: vivienda,Causas externas de morbilidad y de mortalidad,true
X81.1,Lesion autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X81.2,"Lesion autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X81.3,Lesion autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X81.4,Lesion autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X81.5,Lesion autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X81.6,Lesion autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X81.7,Lesion autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento: granja,Causas externas de morbilidad y de mortalidad,true
X81.8,Lesion autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X81.9,Lesion autoinfligida intencionalmente por arrojarse o colocarse delante de objeto en movimiento: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X82,Lesión autoinfligida intencionalmente por colisión de vehículo de motor,Causas externas de morbilidad y de mortalidad,false
X82.0,Lesion autoinfligida intencionalmente por colision de vehiculo de motor: vivienda,Causas externas de morbilidad y de mortalidad,true
X82.1,Lesion autoinfligida intencionalmente por colision de vehiculo de motor: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X82.2,"Lesion autoinfligida intencionalmente por colision de vehiculo de motor: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X82.3,Lesion autoinfligida intencionalmente por colision de vehiculo de motor: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X82.4,Lesion autoinfligida intencionalmente por colision de vehiculo de motor: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X82.5,Lesion autoinfligida intencionalmente por colision de vehiculo de motor: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X82.6,Lesion autoinfligida intencionalmente por colision de vehiculo de motor: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X82.7,Lesion autoinfligida intencionalmente por colision de vehiculo de motor: granja,Causas externas de morbilidad y de mortalidad,true
X82.8,Lesion autoinfligida intencionalmente por colision de vehiculo de motor: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X82.9,Lesion autoinfligida intencionalmente por colision de vehiculo de motor: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X83,Lesión autoinfligida intencionalmente por otros medios especificados,Causas externas de morbilidad y de mortalidad,false
X83.0,Lesion autoinfligida intencionalmente por otros medios especificados: vivienda,Causas externas de morbilidad y de mortalidad,true
X83.1,Lesion autoinfligida intencionalmente por otros medios especificados: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X83.2,"Lesion autoinfligida intencionalmente por otros medios especificados: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X83.3,Lesion autoinfligida intencionalmente por otros medios especificados: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X83.4,Lesion autoinfligida intencionalmente por otros medios especificados: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X83.5,Lesion autoinfligida intencionalmente por otros medios especificados: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X83.6,Lesion autoinfligida intencionalmente por otros medios especificados: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X83.7,Lesion autoinfligida intencionalmente por otros medios especificados: granja,Causas externas de morbilidad y de mortalidad,true
X83.8,Lesion autoinfligida intencionalmente por otros medios especificados: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X83.9,Lesion autoinfligida intencionalmente por otros medios especificados: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X84,Lesión autoinfligida intencionalmente por medios no especificados,Causas externas de morbilidad y de mortalidad,false
X84.0,Lesion autoinfligida intencionalmente por medios no especificados: vivienda,Causas externas de morbilidad y de mortalidad,true
X84.1,Lesion autoinfligida intencionalmente por medios no especificados: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X84.2,"Lesion autoinfligida intencionalmente por medios no especificados: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X84.3,Lesion autoinfligida intencionalmente por medios no especificados: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X84.4,Lesion autoinfligida intencionalmente por medios no especificados: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X84.5,Lesion autoinfligida intencionalmente por medios no especificados: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
X84.6,Lesion autoinfligida intencionalmente por medios no especificados: area industrial y de la construccion,Causas externas de morbilidad y de mortalidad,true
X84.7,Lesion autoinfligida intencionalmente por medios no especificados: granja,Causas externas de morbilidad y de mortalidad,true
X84.8,Lesion autoinfligida intencionalmente por medios no especificados: otro lugar especificado,Causas externas de morbilidad y de mortalidad,true
X84.9,Lesion autoinfligida intencionalmente por medios no especificados: lugar no especificado,Causas externas de morbilidad y de mortalidad,true
X85,"Agresión con drogas, medicamentos y sustancias biológicas",Causas externas de morbilidad y de mortalidad,false
X85.0,"Agresion con drogas, medicamentos y sustancias biologicas: vivienda",Causas externas de morbilidad y de mortalidad,true
X85.1,"Agresion con drogas, medicamentos y sustancias biologicas: institucion residencial",Causas externas de morbilidad y de mortalidad,true
X85.2,"Agresion con drogas, medicamentos y sustancias biologicas: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X85.3,"Agresion con drogas, medicamentos y sustancias biologicas: areas de deporte y atletismo",Causas externas de morbilidad y de mortalidad,true
X85.4,"Agresion con drogas, medicamentos y sustancias biologicas: calles y carreteras",Causas externas de morbilidad y de mortalidad,true
X85.5,"Agresion con drogas, medicamentos y sustancias biologicas: comercio y areas de servicio",Causas externas de morbilidad y de mortalidad,true
X85.6,"Agresion con drogas, medicamentos y sustancias biologicas: area industrial y de la construccion",Causas externas de morbilidad y de mortalidad,true
X85.7,"Agresion con drogas, medicamentos y sustancias biologicas: granja",Causas externas de morbilidad y de mortalidad,true
X85.8,"Agresion con drogas, medicamentos y sustancias biologicas: otro lugar especificado",Causas externas de morbilidad y de mortalidad,true
X85.9,"Agresion con drogas, medicamentos y sustancias biologicas: lugar no especificado",Causas externas de morbilidad y de mortalidad,true
X86,Agresión con sustancia corrosiva,Causas externas de morbilidad y de mortalidad,false
X86.0,Agresion con sustancia corrosiva: vivienda,Causas externas de morbilidad y de mortalidad,true
X86.1,Agresion con sustanciacorrosiva: institucion residencial,Causas externas de morbilidad y de mortalidad,true
X86.2,"Agresion con sustancia corrosiva: escuelas, otras instituciones y areas administrativas publicas",Causas externas de morbilidad y de mortalidad,true
X86.3,Agresion con sustanciacorrosiva: areas de deporte y atletismo,Causas externas de morbilidad y de mortalidad,true
X86.4,Agresion con sustancia corrosiva: calles y carreteras,Causas externas de morbilidad y de mortalidad,true
X86.5,Agresion con sustancia corrosiva: comercio y areas de servicio,Causas externas de morbilidad y de mortalidad,true
